record_id,out_link,out_num,out_num_cat,outcome_measure,outcome_description,measurement,meas_rate_gpt,metric,metric_def_gpt,aggregation_method,method_def_gpt,cutoffs,cut_rate_gpt,timeframe,meas_rate,metric_def,method_def,cut_rate,time_prio,time_desc_1,time_desc_2,time_desc_3,time_desc_4,time_desc_5,time_desc_6,time_desc_7,time_desc_8,time_desc_9,nct_key,pmid,title,journal_book,is_act,lead_sponsor_class,funder_type,is_nih_funded
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 4,2,The Fluctuation Dyskinesia Score (FDS),FDS estimates the amount of variability in bradykinesia and dyskinesia as measured by the PKG over the course of the 6 days of recording. It provides a measure of the extent of fluctuations in bradykinesia and dyskinesia.,Fluctuation Dyskinesia Score (FDS),1,Variability or average per person,1,Not reported,2,Not applicable,3,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 5,2,The Percent Time Tremor (PTT),PTT is the proportion of time in the period from 09:00-18:00 that a subject spends with tremor. Tremor is likely to be present if PTT score >1%.,Tremor,1,Duration,1,Not reported,2,Not applicable,3,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 6,2,Unified Parkinson's Disease Rating Scale (MDS-UPDRS) part III,"The Unified Parkinson's Disease Rating Scale (MDS-UPDRS) Part III. MDS-UPDRS Part III measures motor examination. Part III consists of 33 scores based on 18 items, and each question is anchored with five response scale from 0(normal) to 4(severe).",Unified Parkinson's Disease Rating Scale (MDS-UPDRS) Part III,1,End value,1,Not reported,2,Not applicable,3,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 7,2,Abnormal Involuntary Movement Score (AIMS),"The AIMS rates 10 items of involuntary movement, each item ranging from 0 (no dyskinesia) to 4 (severe dyskinesia). Items assess facial, oral, extremity, and trunk movements, as well as self-awareness of abnormal movements.",Abnormal Involuntary Movement Score (AIMS),1,End value,1,Not reported,2,Not applicable,3,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 8,2,Unified Dyskinesia Rating Scale (UDysRS),The scale provides measurements for 'on-dyskinesias' and 'off-dyskinesias' and contains recommendations for descriptions of each type of involuntary movement,Unified Dyskinesia Rating Scale (UDysRS),1,End value,1,Not reported,2,Not applicable,3,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04332276,https://clinicaltrials.gov/study/NCT04332276?term=NCT04332276&rank=1&tab=history&a=2#outcome-measures-card,Secondary 9,2,Montreal Cognitive Assessment (MoCA),Cognitive function was assessed by using MoCA score. Cognitive impairment was considered present when MoCA scores were <26 .,Montreal Cognitive Assessment (MoCA),1,End value,1,Not reported,2,Montreal Cognitive Assessment (MoCA) : <26,1,At baseline and during the last day of each month of assessment ( an average 4 months),1,1,2,3,3,1,0,0,1,0,1,0,0,0,NCT04332276,39775041,Intracerebroventricular anaerobic dopamine in Parkinson's disease with L-dopa-related complications: a phase 1/2 randomized-controlled trial,Nat Med,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Primary 1,1,Patient-oriented composite outcome,"Patient-oriented composite outcome (POCO), defined as a composite of all death, myocardial infarction (MI) or any revascularization at 12 months after randomization according to the ARC definitions.",death; myocardial infarction; revascularization,1,Not reported,2,Not reported,2,Not applicable,3,12 months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 1,2,Patient-oriented composite outcome (POCO),"<p>POCO at 24 and 60 months after randomization according to the ARC consensus</p><p>② Stent-oriented composite endpoint (a composite of cardiac death, target-vessel MI, or target lesion revascularization)</p>",Not reported; cardiac death; target-vessel myocardial infarction; target lesion revascularization,2,Not valid,2,Not reported,2,Not applicable,3,"24, 60 months",1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 10,2,Stent thrombosis (definite/probable/possible),Stent thrombosis (definite/probable/possible),Not reported,2,Not reported,2,Not reported,2,"Stent thrombosis category : definite, probable, possible",1,"12, 24 and 60 months",2,2,2,1,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 11,2,Stroke (ischemic and hemorrhagic),Stroke (ischemic and hemorrhagic),Not valid,2,Not reported,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",2,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 12,2,"Acute success of procedure (device, lesion and procedure)","Acute success of procedure (device, lesion and procedure)",Not valid,2,End value,1,Not reported,2,Not applicable,3,At discharge (1 week after index procedure),2,2,2,3,3,0,1,0,0,1,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 13,2,Angina severity measured with Seattle Angina Questionnaire (major centers only),Angina severity measured with Seattle Angina Questionnaire (major centers only),Seattle Angina Questionnaire (SAQ),1,End value,1,Not reported,2,Not applicable,3,"12, 24 and 60 months",1,1,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 2,2,Stent-oriented composite endpoint,"Stent-oriented composite endpoint (a composite of cardiac death, target-vessel MI, or target lesion revascularization)",cardiac death; target-vessel myocardial infarction; target lesion revascularization,1,Not reported,2,Not reported,2,Not applicable,3,12 months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 3,2,Cost-effectiveness analysis,Cost-effectiveness analysis,Not reported,2,Not reported,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",2,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 4,2,All-cause and cardiac death,All-cause and cardiac death,Not valid,2,Not valid,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",2,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 5,2,Target-vessel and all-cause nonfatal MI without peri-procedural MI,Target-vessel and all-cause nonfatal MI without peri-procedural MI,Not valid,2,Not valid,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",2,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 6,2,Target-vessel and all-cause nonfatal MI with peri-procedural MI,Target-vessel and all-cause nonfatal MI with peri-procedural MI,Not valid,2,Not valid,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",2,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 7,2,Target vessel/lesion revascularization (ischemia-driven or all),Target vessel/lesion revascularization (ischemia-driven or all),Target vessel/lesion revascularization,1,Not reported,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",1,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 8,2,Non-target vessel/lesion revascularization (ischemia-driven or all),Non-target vessel/lesion revascularization (ischemia-driven or all),Non-target vessel/lesion revascularization,1,Not reported,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",1,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04397211,https://clinicaltrials.gov/study/NCT04397211?term=NCT04397211&rank=1&tab=history&a=2#outcome-measures-card,Secondary 9,2,Any revascularization (ischemia-driven or all),Any revascularization (ischemia-driven or all),Revascularization,1,Not reported,2,Not reported,2,Not applicable,3,"12, 24 and 60 months",1,2,2,3,2,0,0,1,0,0,0,0,0,0,NCT04397211,40174597,"Angiography-derived fractional flow reserve versus intravascular ultrasound to guide percutaneous coronary intervention in patients with coronary artery disease (FLAVOUR II): a multicentre, randomised, non-inferiority trial",Lancet,No,OTHER,OTHER,No
JP_NCT04410146,https://clinicaltrials.gov/study/NCT04410146?term=NCT04410146&rank=1&tab=history&a=3#outcome-measures-card,Primary 1,1,Treatment failure,"<ul><li>Residual or re-accumulation of the SDH (≥10 mm) or</li><li>Re-operation (after index procedure) or surgical rescue or</li><li>Any new, major disabling stroke after enrollment, myocardial infarction (MI) or death from any (neurological) cause</li></ul>",residual or re-accumulation of subdural hematoma; re-operation; surgical rescue; major disabling stroke; myocardial infarction; death,1,End value,1,Not reported,2,Not applicable,3,within 180-days of randomization.,1,1,2,1,3,0,0,0,1,0,0,0,0,0,NCT04410146,39565980,Embolization of the Middle Meningeal Artery for Chronic Subdural Hematoma,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Primary 1,1,Annualized Adjudicated Relapse Rate : Number of confirmed adjudicated protocol defined relapses,Annualized Adjudicated Relapse Rate : Number of confirmed adjudicated protocol defined relapses,Not reported,2,Events per person,1,Not reported,2,Not applicable,3,Up to approximately 36 months,2,1,1,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 1,2,Time to onset of confirmed disability worsening confirmed over at least 6 months,"<p>Time to onset of confirmed disability worsening (CDW), confirmed over at least 6 months, defined as follows:</p><ul><li>increase of ≥1.5 points from the baseline expanded disability status scale (EDSS) score when the baseline score is 0 OR</li><li>increase of ≥1.0 point from the baseline EDSS score when the baseline score is 0.5 to ≤5.5 OR</li><li>increase of ≥0.5 point from the baseline EDSS score when the baseline score is >5.5 - 5.</li></ul>",Expanded Disability Status Scale (EDSS),1,Time-to-event,1,Not reported,2,"Expanded Disability Status Scale (EDSS) : ≥1.5 point increase (baseline=0), ≥1.0 point increase (baseline=0.5 to ≤5.5), ≥0.5 point increase (baseline>5.5)",1,Up to approximately 36 months,1,1,2,1,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 10,2,Population Pharmacokinetics - Concentration SAR442168 at 6 months,Plasma concentration of SAR442168 (population PK assessment) at 6 Months,Plasma concentration of SAR442168,1,End value,1,Not reported,2,Not applicable,3,6 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 11,2,Population Pharmacokinetics Concentration of SAR442168 at 9 Months,Plasma concentration of SAR442168 (population PK assessment) at 9 Months,Plasma concentration of SAR442168,1,End value,1,Not reported,2,Not applicable,3,9 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 12,2,Population Pharmacokinetics - Concentration of SAR442168 at 12 Months,Plasma concentration of SAR442168 (population PK assessment) at 12 Months,Plasma concentration of SAR442168,1,End value,1,Not reported,2,Not applicable,3,12 Months,1,1,2,3,3,0,1,0,0,0,0,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 13,2,Change in plasma NfL,Change in plasma neurofilament light chain (NfL) levels at the EOS compared to baseline,Plasma neurofilament light chain (NfL) levels,1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 14,2,Change in lymphocyte Phenotype,Change in lymphocyte phenotype subsets in whole blood at the EOS compared to baseline,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study approximately 36 months,2,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 15,2,Changes in plasma Immunoglobulin levels,Changes in serum immunoglobulin level at the EOS compared to baseline,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study (up to 36 months),2,1,2,3,3,0,0,0,1,0,0,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 16,2,Change in CHI3L1 levels,Change in serum Chi3L1 levels at the EOS compared to baseline,Serum Chi3L1 levels,1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 2,2,"Time to onset of CDW, assessed by the EDSS score and confirmed over at least 3 months",NA,Expanded Disability Status Scale (EDSS),1,Time-to-event,1,Not reported,2,Not applicable,3,Up to approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 3,2,Total number of new and/or enlarging T2 hyperintense lesions as detected by MRI from Month 6 through the end of study (EOS),NA,T2 hyperintense lesions detected by MRI,1,Events per person,1,Not reported,2,Not applicable,3,From 6 months up to approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 4,2,Total of Gd-enhancing T1 hyperintense lesions as detected by MRI from 6 months through the EOS,NA,Gd-enhancing T1 hyperintense lesions detected by MRI,1,Events per person,1,Not reported,2,Not applicable,3,From 6 months up to approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 5,2,Change in cognitive function,Change in cognitive function from baseline to the end of study (EOS) as assessed by SDMT and by CVLT-II where available,Not valid,2,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline up to approximately 36 months,2,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 6,2,Time to confirmed disability improvement,"Time to confirmed disability improvement (CDI), defined as a ≥1.0 point decrease on the EDSS from the baseline EDSS score confirmed over at least 6 months",Expanded Disability Status Scale (EDSS),1,Time-to-event,1,Not reported,2,Expanded Disability Status Scale (EDSS) : ≥1.0 point decrease,1,From Baseline up to approximately 36 months,1,1,2,1,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 7,2,Percent Change in Brain volume loss (BVL),Brain volume loss (BVL) rate as detected by brain MRI from Month 6 to the EOS,Brain volume loss detected by MRI,1,Change from baseline,1,Not reported,2,Not applicable,3,From 6 months up to approximately 36 months,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 8,2,Change in Multiple Sclerosis Quality of Life,Change in Multiple Sclerosis Quality of Life-54 (MSQoL-54) from the baseline through the EOS,Multiple Sclerosis Quality of Life-54 (MSQoL-54),1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline up to approximately 36 months,2,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410978_jun,https://clinicaltrials.gov/study/NCT04410978?term=NCT04410978&rank=1&tab=history&a=3#outcome-measures-card,Secondary 9,2,"Number of participants with adverse events A(Es) leading to permanent study intervention discontinuation, and adverse events of special interest (AESI)",NA,Not valid,2,End value,1,Categorical,1,Not applicable,3,From screening until end of study approximately 36 months,2,1,1,3,3,0,0,0,1,0,1,0,0,0,NCT04410978,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410991_jun,https://clinicaltrials.gov/study/NCT04410991?term=NCT04410991&rank=1&tab=history&a=1#outcome-measures-card,Primary 1,1,Annualized Adjudicated Relapse Rate : Number of confirmed protocol defined adjudicated relapses,Annualized Adjudicated Relapse Rate : Number of confirmed protocol defined adjudicated relapses,Not reported,2,Events per person,1,Not reported,2,Not applicable,3,Up to approximately 36 months,2,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410991,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410991_jun,https://clinicaltrials.gov/study/NCT04410991?term=NCT04410991&rank=1&tab=history&a=1#outcome-measures-card,Secondary 1,2,Time to onset of confirmed disability worsening confirmed over at least 6 months,"<p>ime to onset of confirmed disability worsening (CDW), confirmed over at least 6 months, defined as follows:</p><ul><li>increase of ≥1.5 points from the baseline expanded disability status scale (EDSS) score when the baseline score is 0 OR</li><li>increase of ≥1.0 point from the baseline EDSS score when the baseline score is 0.5 to ≤5.5 OR</li><li>increase of ≥0.5 point from the baseline EDSS score when the baseline score is >5.5 - 5.</li></ul>",Expanded Disability Status Scale (EDSS),1,Time-to-event,1,Not reported,2,"Expanded Disability Status Scale (EDSS) : ≥1.5 point increase (baseline=0), ≥1.0 point increase (baseline=0.5 to ≤5.5), ≥0.5 point increase (baseline>5.5)",1,Up to approximately 36 months,1,1,2,1,3,0,0,0,1,0,1,0,0,0,NCT04410991,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410991_jun,https://clinicaltrials.gov/study/NCT04410991?term=NCT04410991&rank=1&tab=history&a=1#outcome-measures-card,Secondary 10,2,Change in plasma neurofilament light chain (NfL),Change in plasma neurofilament light chain (NfL) levels at the EOS compared to baselineC,Plasma neurofilament light chain,1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study up to approximately 36 months -,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410991,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410991_jun,https://clinicaltrials.gov/study/NCT04410991?term=NCT04410991&rank=1&tab=history&a=1#outcome-measures-card,Secondary 11,2,Changes in plasma Immunoglobulin level,Changes in serum immunoglobulin level at the EOS compared to baseline,Serum immunoglobulin,1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study up to 36 approximately months,2,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410991,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
JP_NCT04410991_jun,https://clinicaltrials.gov/study/NCT04410991?term=NCT04410991&rank=1&tab=history&a=1#outcome-measures-card,Secondary 12,2,Change in serum chitinase-3 like protein 1 (Chi3L1) -,Change in serum Chi3L1 levels at the EOS compared to baseline -,Serum chitinase-3 like protein 1,1,Change from baseline,1,Not reported,2,Not applicable,3,From Baseline until end of study up to approximately 36 months -,1,1,2,3,3,0,0,0,1,0,1,0,0,0,NCT04410991,40202623,Tolebrutinib versus Teriflunomide in Relapsing Multiple Sclerosis,N Engl J Med,Yes,INDUSTRY,INDUSTRY,No
